1.887036022033510818e+01,2.008289581542010893e+01,1.984529871333273832e+01,2.006827571476812366e+01,1.967280206663781783e+01,2.018902354585657122e+01,1.863071650871000884e+01,1.938932731646048779e+01,1.883018947169365376e+01,1.942629377626679243e+01,2.145247905067304828e+01,1.968232704218426576e+01,1.919616544498774147e+01,1.999547948537108866e+01,1.978162700143839103e+01,2.146071629420868021e+01,2.193201926026148740e+01,2.115354161084848883e+01,1.984206423730287128e+01,2.185873176394741080e+01,2.074217092024308684e+01,2.087701631886958253e+01,2.108486298135854753e+01,2.110904652319091923e+01,2.049475852769372608e+01,2.110651405995963614e+01,2.126748971372435193e+01,2.146935497225301148e+01,2.088214618702735592e+01,2.208011108432500080e+01,2.059669405318224378e+01,2.165613308369217549e+01,2.193976576766041475e+01,2.047417660673017537e+01,2.087674292532187081e+01,2.248539713001146723e+01,2.219327179298139896e+01,2.402458832607883110e+01,2.270330529385820739e+01,2.246834503303931996e+01,2.189120605387550711e+01,2.203418357931457905e+01,2.129474566562706528e+01,2.216048561254555338e+01,2.133731524658089640e+01,2.134059816774126261e+01,2.137899987831897519e+01,2.084908574779962009e+01,2.076594491234703455e+01,2.208455167671806407e+01,2.186967302752597320e+01,2.135667731058469343e+01,2.167268410056519201e+01,2.210133281004184980e+01,2.135886528624201119e+01,2.210668762594859516e+01,2.388636585331692785e+01,2.378855301529993582e+01,2.307943166399730472e+01,2.326987257197860615e+01,2.322696247724351437e+01,2.340189086561486675e+01,2.463922007171479578e+01,2.440776083460267643e+01,2.421735758174305175e+01,2.368138054090798406e+01,2.435361979992758563e+01,2.343943340071630743e+01,2.411689152895516131e+01,2.412992863495066942e+01,2.488658496354928573e+01,2.518021627323562939e+01,2.455791591915079408e+01,2.415583712143950379e+01,2.314517311022546053e+01,2.399197203885681517e+01,2.471402927033242847e+01,2.495495495697218402e+01,2.444214613630880706e+01,2.527010988181553230e+01,2.484718835038194840e+01,2.389064148368102281e+01,2.245632327405382611e+01,2.448746271345547854e+01,2.488855640179444606e+01,2.479543310695549607e+01,2.495847243087539269e+01,2.331610557634623859e+01,2.549442587786234071e+01,2.288515457441567591e+01,2.435105116806419190e+01,2.376143930961551121e+01,2.448786565275071681e+01,2.387868704749572402e+01,2.502377365578567137e+01,2.427950321520333077e+01,2.363353532027240078e+01,2.445473691108700010e+01,2.296559331748733257e+01,2.337655445659233422e+01,2.312163751802554401e+01
2.024771493764420782e+01,1.894316716175684689e+01,1.966930024738762128e+01,1.881479226140818284e+01,1.831174528154132020e+01,1.964629242112574659e+01,2.135625798447823342e+01,2.015272096508819999e+01,2.010146461312807276e+01,1.944381322946762225e+01,2.017043440040604807e+01,2.137446265369018050e+01,1.879349847949198704e+01,2.128013829147242930e+01,2.113429207365030393e+01,2.071261182151005897e+01,2.166483714082391643e+01,1.999002629831365851e+01,2.257874025584688837e+01,2.138400739068653422e+01,2.131302587235751744e+01,2.151846509891786852e+01,2.202878143573984815e+01,2.123763391485409713e+01,2.045661756690207866e+01,2.204149998465416260e+01,2.075499672503829274e+01,2.088328048141100979e+01,2.145491561868196584e+01,2.101113014541243729e+01,1.960428823387528396e+01,2.091166913890447177e+01,2.251977263404163310e+01,2.094541296142033815e+01,2.143236435156232744e+01,2.351053333061591388e+01,2.356029357186109863e+01,2.162675986499948166e+01,2.318207724565185757e+01,2.195516006884258786e+01,2.310066645690451281e+01,2.330992679773858001e+01,2.088161028527263596e+01,2.196652265684741323e+01,2.185627771506166894e+01,2.148039756263777988e+01,2.255189762159844236e+01,2.215389504269379728e+01,2.066239474508372354e+01,2.231950064174796822e+01,2.126501806952763829e+01,2.064531553708916434e+01,2.075684234000649653e+01,2.079117311457081030e+01,2.140353915526753070e+01,2.226520605148893139e+01,2.085181931979194303e+01,2.311973140793564241e+01,2.373699246071092617e+01,2.292624424522232829e+01,2.282196605529256672e+01,2.376937667157995904e+01,2.233047529518105634e+01,2.253259223035284364e+01,2.410674945338964292e+01,2.484086916801808442e+01,2.438506810008356496e+01,2.321431924946442038e+01,2.429138364675167239e+01,2.478139567147919564e+01,2.493678852094116749e+01,2.330180214045462961e+01,2.470620388314836546e+01,2.451707743566450759e+01,2.482251639079390060e+01,2.376872522857857462e+01,2.277996973594541075e+01,2.545688365086342841e+01,2.354655660283982499e+01,2.306541958426895889e+01,2.575845199451661927e+01,2.404428924871870521e+01,2.489643898096309371e+01,2.449184726526027234e+01,2.306432226671204688e+01,2.305723327055303429e+01,2.295108603587600982e+01,2.366293399753819315e+01,2.494697803678057824e+01,2.462510892998289691e+01,2.413690533059772392e+01,2.375568846090423492e+01,2.107077174635954364e+01,2.351289694354361970e+01,2.340329195060820311e+01,2.290082983478836454e+01,2.393216326274921357e+01,2.251572758489431081e+01,2.244427871346126224e+01,2.258914601309191639e+01,2.074061146143063894e+01
2.017552754955473304e+01,2.208494963588175608e+01,1.878408181523255394e+01,1.877451286539876918e+01,1.901576133741299657e+01,1.983699726650548811e+01,1.987415153425513026e+01,1.913146688807454865e+01,1.929035586069877795e+01,2.068685545514030366e+01,1.932115224677090737e+01,1.942201568840378556e+01,2.072214146549839597e+01,2.121610108122506944e+01,2.106141065565499204e+01,2.119721614316577529e+01,2.262153358432509265e+01,1.964288794866187970e+01,2.115834058068248424e+01,2.120491479706612026e+01,2.228602514941765378e+01,2.019084958550387299e+01,2.166662586175770500e+01,2.267065859449623488e+01,2.145793565715942819e+01,2.006567122984249707e+01,2.304754070289191503e+01,2.060921106519726109e+01,2.050597424133656688e+01,2.022369737417260538e+01,2.145045157116014778e+01,2.157010789972904874e+01,2.279790460721962475e+01,2.064956603183003381e+01,2.311912268693228611e+01,2.137113479295261342e+01,2.178852633861163568e+01,2.277842334034155058e+01,2.189172837283853923e+01,2.405198728001397512e+01,2.317713947135191788e+01,2.370154424080394762e+01,2.288604486899224000e+01,2.184831222654782223e+01,2.296493853255853423e+01,2.197981975016442036e+01,2.225639409201862051e+01,2.112397357814024801e+01,2.123562294868218814e+01,2.183739418787599718e+01,2.037848517129386039e+01,2.356014559190321123e+01,2.189644454981185362e+01,2.160009822642394184e+01,2.110495576387127770e+01,2.223810004163527054e+01,2.240951618602054296e+01,2.301622156212703629e+01,2.361076013606245994e+01,2.255139994789599811e+01,2.449837838077059970e+01,2.380984960328286348e+01,2.336725374458506366e+01,2.337575231528616015e+01,2.330214652127975583e+01,2.231899470381026873e+01,2.521559960862672511e+01,2.322328341669130936e+01,2.596069965751517827e+01,2.396208718053663844e+01,2.415406707323619173e+01,2.438170941440904116e+01,2.468935653364185967e+01,2.436753646363290571e+01,2.461952935834443679e+01,2.457079559778800615e+01,2.390791769478621376e+01,2.584382905779767725e+01,2.565219843072360462e+01,2.486418781925735288e+01,2.534748532365626161e+01,2.517657939594572625e+01,2.539736240644291954e+01,2.575030873948637122e+01,2.392155600006653415e+01,2.432860871362770894e+01,2.406844201383507453e+01,2.418671072002460321e+01,2.369707270214911432e+01,2.434764757849494288e+01,2.438786654944389554e+01,2.411503233692237913e+01,2.265871883947550458e+01,2.388775823726212977e+01,2.382636070405493456e+01,2.364232745669728430e+01,2.424014886916135936e+01,2.253461262832792755e+01,2.246489431443564300e+01,2.314971106006944979e+01,2.290182953354154449e+01
1.958554244705973701e+01,1.965797925738340268e+01,2.022780019604604007e+01,2.019707546924149355e+01,1.896020030715203575e+01,2.043259068389766853e+01,1.973132810076574373e+01,2.126205506848461368e+01,1.902748828903279232e+01,1.970602821174977848e+01,2.023104391648377387e+01,1.986320786793727322e+01,1.909351961156207622e+01,2.152782040948333275e+01,2.103078704978799607e+01,2.086804658456351547e+01,2.035223848817174996e+01,2.210692500239252922e+01,2.134829197533336043e+01,2.052625851851842853e+01,2.056673322541634619e+01,2.208343698806493904e+01,2.130472487517160474e+01,2.135728702943045931e+01,2.088876089704339378e+01,2.035415492384297664e+01,2.091537502971494433e+01,2.090892078383290453e+01,2.201691117524119434e+01,2.139006051355168836e+01,1.950668568475011710e+01,2.105465630898089557e+01,2.197928347457427378e+01,2.042051772470215454e+01,2.045284447219054869e+01,2.308298932485576316e+01,2.267864629287693745e+01,2.333665007412906789e+01,2.291916344933419936e+01,2.271580008741268841e+01,2.259798032730786588e+01,2.366347514451745937e+01,2.163702145715575398e+01,2.228622251113879571e+01,2.030448400236177875e+01,2.332847364717149219e+01,2.221139747986811841e+01,2.194700428866159569e+01,2.115024477124315894e+01,2.173183786951666718e+01,2.192306904664982170e+01,2.236449224243742862e+01,2.099547404591504929e+01,2.199149284559948114e+01,2.190414796900238414e+01,2.289439031935322078e+01,2.248310752203374108e+01,2.381466537587303733e+01,2.391965694056928626e+01,2.280549272209054834e+01,2.433375469147445713e+01,2.275885745637862101e+01,2.410413805019745226e+01,2.228335764494200077e+01,2.350413236434005526e+01,2.439672876525213496e+01,2.435141180700169983e+01,2.325450489631382567e+01,2.585234755534446194e+01,2.555152714049017604e+01,2.407407182360587683e+01,2.491443462310509815e+01,2.547285025031174044e+01,2.430930368650517437e+01,2.389568836824951603e+01,2.524003677687690939e+01,2.526127169876392031e+01,2.513261741817844808e+01,2.489292128639076651e+01,2.499306702866145358e+01,2.449596360227076630e+01,2.396873126753671457e+01,2.569235711249588761e+01,2.546945889403379937e+01,2.352958263088419244e+01,2.548150641163140051e+01,2.307402413687632148e+01,2.436241475308501236e+01,2.354952511766229506e+01,2.374914369121694335e+01,2.249269960638288879e+01,2.281670078160444959e+01,2.307476070806048796e+01,2.382323841785944296e+01,2.375127662336036849e+01,2.471204041087520409e+01,2.352656387692341511e+01,2.325236474454072422e+01,2.293334968899073445e+01,2.239081263198021077e+01,2.143892444251130058e+01
2.005846633733582962e+01,2.100008129490590036e+01,1.935569146703447885e+01,2.098334530646098628e+01,2.091217511185685041e+01,2.080048625173519383e+01,2.023941233921121707e+01,1.941623850744829127e+01,1.999322756957949210e+01,1.918239359924957199e+01,1.873870398525061631e+01,1.977110991677709251e+01,2.105885023538721867e+01,1.957459771764189327e+01,2.270068274313278778e+01,2.180901756122982604e+01,2.267315760889584908e+01,2.236255166154738561e+01,2.066871991200787306e+01,2.121536345027443105e+01,2.119163974943751683e+01,2.146774958696067159e+01,2.119927748175845750e+01,2.028285504776222936e+01,2.170191898425575872e+01,1.961122585590202760e+01,1.951199739550598622e+01,2.122755113164607010e+01,2.151076969100052949e+01,1.997699700144515589e+01,2.002494769445117839e+01,2.158314922789631396e+01,2.091626212799086204e+01,1.948987141222916009e+01,2.122689477345613795e+01,2.331304641338749661e+01,2.134044066083938418e+01,2.152836996670654912e+01,2.376430696318629998e+01,2.242333936158096463e+01,2.224325319031090586e+01,2.134550960249744378e+01,2.192810489891933656e+01,2.152730442429052360e+01,2.065816695155224636e+01,2.282079987609908756e+01,2.164836611599876903e+01,2.044667176735091729e+01,2.033916512216025296e+01,2.146587478605420429e+01,2.169178153459979796e+01,2.139000361338051448e+01,2.147236625660470466e+01,2.221452366140685797e+01,2.077942529859354082e+01,2.156855419608088553e+01,2.269826835794945907e+01,2.353186649918441375e+01,2.425639742778091801e+01,2.220615941930486059e+01,2.215104524836476685e+01,2.211485502612890741e+01,2.425921925451439876e+01,2.216915349566967564e+01,2.438199556966283410e+01,2.423128648187983458e+01,2.500291938634043731e+01,2.532815316287407015e+01,2.417336844507281413e+01,2.574406585434596906e+01,2.543079293769262961e+01,2.409455505081555415e+01,2.418559968414326278e+01,2.406990208862380953e+01,2.574715680253560990e+01,2.441366828150898627e+01,2.401652823926524505e+01,2.420888666532068001e+01,2.491675738810402763e+01,2.632723153194412902e+01,2.398913894224613585e+01,2.437783621567808012e+01,2.409939413917924256e+01,2.428746353915254019e+01,2.462431421121602071e+01,2.491498257358118096e+01,2.406145706542961804e+01,2.399350314675050555e+01,2.438109296212741128e+01,2.408857059999792227e+01,2.420814658311391909e+01,2.446433830832152978e+01,2.350335722126462557e+01,2.370081204053862578e+01,2.408812851036667624e+01,2.484992453092573683e+01,2.214711769438089917e+01,2.401179598987747710e+01,2.218095366784114475e+01,2.265876896869242074e+01,2.428972755620813118e+01
1.932211872523279084e+01,2.014814603389076098e+01,2.002576993718679788e+01,2.072173118056880980e+01,2.048922633886844835e+01,2.047918816763185390e+01,2.000954454334149801e+01,1.963733729369713288e+01,1.975908807601349793e+01,2.045541584388590550e+01,2.110908503779940304e+01,2.048636507086243341e+01,2.025745983523346894e+01,2.148106682322632466e+01,2.307575547555140361e+01,2.051298957361927933e+01,2.219875182751846054e+01,2.116901688446083085e+01,1.989695094058107472e+01,2.046710039767222611e+01,2.043915751362564137e+01,2.032888364091859046e+01,2.149605096452159003e+01,2.023398317075107400e+01,2.154316636540309560e+01,1.998852878825841017e+01,2.174921690196431001e+01,1.955041992679795726e+01,2.083359032900337127e+01,2.026954038442373118e+01,2.187855068597747277e+01,2.019944033031930175e+01,1.910496306680220968e+01,2.015934718819227101e+01,2.360461196434284048e+01,2.301887823981772385e+01,2.275256441550485675e+01,2.078098815425990153e+01,2.250869146320522773e+01,2.064054814535724347e+01,2.194847937155231321e+01,2.205408683772883904e+01,2.293225611553445376e+01,2.171585197453487481e+01,2.093449693863893657e+01,2.326957283226214201e+01,2.148734079675339714e+01,2.158065930694852952e+01,2.213045375792538039e+01,2.296517288912129118e+01,2.105658873475715254e+01,2.394854671456287676e+01,2.216692597513059226e+01,2.083013483515942710e+01,2.167429725095474069e+01,2.267304762217518999e+01,2.194698063659329890e+01,2.395236044302765066e+01,2.505165538823539961e+01,2.282857273109157603e+01,2.369380701442015180e+01,2.471067438502496216e+01,2.409872308589480738e+01,2.451145007301208523e+01,2.399058989121978058e+01,2.381181044387116685e+01,2.460658774610473998e+01,2.517530169502760629e+01,2.357824755841598119e+01,2.530405720661373081e+01,2.437645294196538259e+01,2.498107632283424451e+01,2.401980926009824913e+01,2.313292946021327978e+01,2.397122807464074867e+01,2.530471335709521696e+01,2.419252272753082167e+01,2.450164589603291532e+01,2.616943704119859504e+01,2.479942903379180308e+01,2.453903325587982920e+01,2.489494558408075875e+01,2.535339196608421020e+01,2.276709199619185853e+01,2.384619550371158780e+01,2.507305725845292343e+01,2.311354119180808908e+01,2.450296296488664183e+01,2.287828032407325551e+01,2.450719295824933397e+01,2.338425390243638802e+01,2.395944930254779237e+01,2.293048905016870975e+01,2.387941273685399679e+01,2.329794361996782115e+01,2.199451138722439580e+01,2.274270727765750522e+01,2.183441699126441193e+01,2.292930524848885554e+01,2.342746832068185014e+01,2.380705239636331072e+01
1.883834039141322592e+01,2.007657226450566412e+01,1.936565561590173701e+01,2.082782890184072500e+01,2.027898638490651351e+01,1.912571423404289916e+01,2.147524363672450320e+01,2.058297034336521847e+01,2.117228492537525852e+01,1.961172145546271750e+01,2.020539572286600105e+01,1.887686348592864860e+01,2.062571875326320381e+01,2.141140514045325816e+01,2.270860666988567189e+01,2.100635925575491569e+01,2.071987801334455526e+01,2.105832984336630531e+01,2.123924527076470525e+01,2.122848042395597190e+01,2.113867988619337268e+01,2.074239202832298901e+01,2.110814480992454278e+01,2.222241687457615811e+01,2.170770998757001990e+01,2.169755443924915994e+01,2.007403226909062255e+01,2.132721110703968392e+01,2.106176484171496810e+01,2.156962607289564815e+01,2.167157414142427641e+01,2.005379564465974696e+01,2.168223185491676830e+01,2.077455184537655342e+01,2.005784529230537672e+01,2.142291573068985855e+01,2.187004490043240068e+01,2.336607487610652001e+01,2.241836862731672397e+01,2.137015286740821551e+01,2.181864197256174975e+01,2.203080567146809443e+01,2.124961349991581727e+01,2.236817346638727955e+01,2.127238163720320685e+01,2.282987615425846073e+01,2.041676941498749542e+01,2.251132535612592989e+01,2.072910800812981691e+01,2.114425468377541861e+01,2.083345597612426303e+01,2.270430794843691658e+01,2.220248271463150047e+01,2.243729902615987726e+01,2.018004641736554561e+01,2.096495209562099760e+01,2.178118060017125401e+01,2.289634171164430754e+01,2.379324524472368196e+01,2.217276334263901916e+01,2.403717656761580557e+01,2.426212473195707275e+01,2.294574914207450789e+01,2.336150486677333049e+01,2.365710883379812302e+01,2.394867278654151121e+01,2.448622240492372271e+01,2.465656234323342133e+01,2.494168954201069610e+01,2.512728642292659487e+01,2.408594624282428143e+01,2.551158349182303908e+01,2.360311678695167004e+01,2.347608861641521472e+01,2.306445739121763694e+01,2.449111850917530120e+01,2.548987133319644371e+01,2.423819392503184744e+01,2.377449264148028973e+01,2.421360086919199617e+01,2.350753434951514009e+01,2.553667656591320423e+01,2.422666173061981354e+01,2.382990824565885291e+01,2.485354831886786187e+01,2.290310305403792412e+01,2.447300713189134669e+01,2.437139863100758674e+01,2.329551608331452073e+01,2.490201139404545572e+01,2.342887521495951830e+01,2.464979984770187471e+01,2.465793920761108282e+01,2.355139573285230270e+01,2.309629405370458244e+01,2.491641348437662984e+01,2.518079094896272352e+01,2.419895236786927128e+01,2.367672184139352609e+01,2.207675979181041015e+01,2.235276916245218004e+01
2.060207628210732977e+01,1.989761892830814105e+01,2.069184135373849642e+01,2.057817677546630364e+01,1.906400822584555144e+01,2.056444231826372970e+01,1.964351918168334166e+01,1.954227930568149674e+01,2.088585892478206318e+01,1.983428505377751350e+01,2.004237224610284684e+01,2.101619420122214166e+01,2.091690540570921542e+01,2.238264665836452849e+01,2.123793384374634030e+01,2.070781003411348564e+01,2.213852321717419969e+01,2.145463493578259317e+01,2.093406786396664288e+01,2.112772116693893665e+01,2.206007260623714572e+01,2.182051018991022318e+01,1.996085250064475858e+01,2.131941603525238804e+01,2.000040700031818020e+01,2.203840277853659302e+01,2.155104319575133331e+01,2.065192988199635948e+01,2.052644873714276841e+01,1.983706542030268594e+01,2.022252263261333738e+01,2.144477005942091452e+01,2.063726176072080776e+01,2.265689664107528500e+01,2.182814934413762131e+01,2.186292837148982215e+01,2.322423013316938878e+01,2.180469864367976740e+01,2.207998015614303355e+01,2.214835741015079762e+01,2.161509750872939151e+01,2.352616421936130209e+01,2.196487670712753726e+01,2.315074275237699553e+01,2.096890829096546938e+01,2.081215248767569648e+01,2.242370277776506526e+01,2.170768005005121992e+01,2.161543586939188089e+01,2.207277977716116624e+01,2.216905936581355263e+01,2.134025726936600265e+01,2.142831629769686685e+01,2.196085996326922540e+01,2.206203264485107951e+01,2.252316331400251315e+01,2.291003214744381822e+01,2.275821222782567688e+01,2.267079384425544930e+01,2.288476611535374872e+01,2.277372300996643162e+01,2.501881487737311716e+01,2.377046093942673366e+01,2.317317229640634935e+01,2.378216061974632112e+01,2.449372729833276097e+01,2.621284251414905242e+01,2.397830247447510743e+01,2.549497807313358066e+01,2.446039818339707850e+01,2.451887327857712506e+01,2.352660337527881396e+01,2.397694620971492441e+01,2.345720294930738703e+01,2.547517417744131762e+01,2.375368817169125535e+01,2.459700837652530936e+01,2.308622773621678803e+01,2.517924379636139420e+01,2.448530171422346413e+01,2.567631250604352644e+01,2.465016921772323499e+01,2.384159777707715833e+01,2.473120727091449922e+01,2.445295784021270791e+01,2.319826790192244914e+01,2.330431821373872125e+01,2.419954755171957927e+01,2.426923602793462464e+01,2.410898709219534553e+01,2.397217044253402918e+01,2.260289046353191011e+01,2.356476290181997157e+01,2.183885306917915869e+01,2.471258920296686767e+01,2.347140426492058651e+01,2.318184998577775247e+01,2.217212967463431639e+01,2.293687021114719471e+01,2.265152863576571818e+01,2.092177433048667723e+01
1.995120947247051291e+01,2.286485487620702983e+01,1.898792589641130846e+01,1.896960953449890397e+01,1.989213025635729437e+01,1.958944196838310248e+01,2.207059122730491296e+01,2.011146972827425117e+01,1.827555967896410039e+01,1.899686617192529781e+01,2.029572623262284381e+01,1.998879514369821919e+01,1.957621036048420748e+01,2.109831241603156116e+01,2.246797797042916756e+01,2.306455553018716031e+01,2.202298873342439833e+01,2.033152714404128858e+01,2.229952993945640927e+01,2.274217628829036997e+01,1.928081786366954375e+01,2.076754644136711292e+01,2.133626171601444099e+01,2.131768684980091422e+01,2.160625157083476822e+01,2.033597940482821897e+01,1.986330815904013036e+01,2.077921353542480531e+01,2.091650324456556476e+01,2.052759786795236607e+01,2.225072235653999186e+01,2.100337936261416161e+01,1.980601968957551406e+01,2.166279026051223511e+01,2.057318150820451308e+01,2.310561375901851378e+01,2.198568485491607305e+01,2.027110833610923990e+01,2.304255737536291804e+01,2.235098391250602745e+01,2.230401161857521330e+01,2.273602796126315440e+01,2.224855106955232387e+01,2.128803461270017650e+01,2.177524684715586645e+01,2.320256309260943084e+01,2.217032626675917939e+01,2.182811871723387043e+01,2.125127728732600119e+01,2.148997860051571607e+01,2.146277973761028335e+01,2.136286067403426969e+01,2.088934251565718725e+01,2.161837811497047923e+01,2.159135276629053379e+01,2.310107681243039224e+01,2.222142795345347821e+01,2.443988148126835114e+01,2.299519206386471382e+01,2.336814712346125589e+01,2.425394974364439804e+01,2.297048006067458203e+01,2.382441336459353209e+01,2.401672222436384985e+01,2.434606308264456231e+01,2.405249812846876623e+01,2.399324607813345978e+01,2.471448959420528624e+01,2.425240902340604876e+01,2.562409800534438276e+01,2.509770634938560008e+01,2.443289810386619010e+01,2.436452046984116748e+01,2.384502135030657399e+01,2.520258323011541890e+01,2.421139424958137809e+01,2.507784995168958631e+01,2.404229477832151218e+01,2.456923604720848076e+01,2.470117852821037019e+01,2.604672120139028380e+01,2.400683740043668735e+01,2.524195822174529980e+01,2.474416013736493269e+01,2.572611011857975072e+01,2.569602521249911575e+01,2.396193779143968072e+01,2.501778204047219845e+01,2.426572864919624806e+01,2.516598011323313244e+01,2.356681454767982231e+01,2.405970594360702464e+01,2.265223079299544295e+01,2.552926826235065150e+01,2.291047883903278404e+01,2.394276929956539846e+01,2.302106991533318237e+01,2.172015710443282899e+01,2.222971824690921139e+01,2.203625726990065559e+01,2.216210112197185467e+01
1.906731752550986414e+01,1.981713661448041108e+01,2.005079736052273276e+01,2.017752745853050556e+01,1.957096013336141382e+01,1.920680203613047965e+01,1.901626242393487587e+01,2.022819482219185616e+01,1.922960033952039538e+01,1.972235610582350418e+01,2.065257947446290032e+01,2.112428480167217160e+01,2.088815712002972091e+01,2.071980329177672431e+01,1.979483912380274901e+01,2.252108621369349706e+01,2.233566876573500437e+01,2.105663538244580479e+01,2.160298145121167224e+01,2.009442288000335353e+01,2.018619967591921593e+01,2.016085846139375448e+01,2.249790629497118033e+01,2.046869082032925746e+01,2.130418664234323955e+01,2.175771380290404622e+01,2.089967645010312580e+01,2.181879595523474435e+01,2.057220372995132962e+01,2.159647620177059224e+01,2.178130898689006756e+01,2.102257828388290761e+01,2.145562094142844245e+01,2.144459346407170131e+01,2.144838702079244896e+01,2.259007621488606787e+01,2.114658069573589927e+01,2.131277918687067441e+01,2.236853446469885398e+01,2.247060671520860708e+01,2.412434421646734251e+01,2.076246518852511258e+01,1.976822515651843304e+01,2.203741209157204040e+01,2.295858582899596811e+01,2.153697677878947658e+01,2.178649070363603002e+01,2.242235893004440683e+01,2.050965952953263027e+01,2.083680451806561607e+01,2.018165362901357440e+01,2.338242906093003626e+01,2.194826411757249218e+01,2.096345473979050666e+01,2.184396521712866246e+01,2.112851014336896682e+01,2.144115189809474131e+01,2.301122368076743996e+01,2.372778314616031281e+01,2.450193074683146932e+01,2.375508841753464040e+01,2.438576694729739813e+01,2.415211111573948699e+01,2.340138931004439371e+01,2.451168666981857669e+01,2.476558738824224193e+01,2.580503056975640419e+01,2.499572564448084933e+01,2.430726795572524068e+01,2.403458149483977380e+01,2.366533340304078337e+01,2.412772877043111563e+01,2.609696887379123353e+01,2.470273689195740374e+01,2.454902081371277234e+01,2.500657548487388482e+01,2.459746938498164681e+01,2.448407519513803976e+01,2.409341241590138338e+01,2.468767822431541248e+01,2.473965009024158235e+01,2.390132052856055012e+01,2.268977799875211687e+01,2.467165931495322084e+01,2.444650235833626795e+01,2.525735802409728947e+01,2.323950467402566744e+01,2.310147386845465789e+01,2.378286187721761635e+01,2.331665774496024923e+01,2.186963632705079519e+01,2.414868882924809412e+01,2.459431046875322480e+01,2.234181617770049755e+01,2.256343057147196163e+01,2.262220966703527836e+01,2.232409803113921853e+01,2.219170670325584638e+01,2.261717290362797428e+01,2.228746290501749172e+01,2.514180948319948783e+01
